Suburb,Name,Latitude,Longitude
Glen Waverley,Coles The Glen,-37.8768621,145.1649276
Glen Waverley,Woolworths,-37.877539,145.1648917
Glen Waverley,Spice Link,-37.8738464,145.1586104
Glen Waverley,Coles Pinewood,-37.891409,145.1438674
Glen Waverley,Win Sam Butcher & Seafood,-37.881291,145.163105
Glen Waverley,Speed Mart Convenience store,-37.879613,145.1635099
Glen Waverley,ALDI Glen Waverley,-37.8749892,145.1648976
Glenroy,Coles Glenroy,-37.7052658,144.916788
Glenroy,Woolworths Hadfield,-37.7070294,144.9387891
Glenroy,IGA X-press,-37.6894826,144.9269291
Glenroy,Glenroy Supermarket,-37.706481,144.919864
Glenroy,Heaven wood fire pizza,-37.709299,144.924368
Glenroy,Nepal Bazaar,-37.7065625,144.9197571
Glenroy,A Farnley Grocers,-37.7179557,144.9224913
Glenroy,Goodfellows Oak Park,-37.7179928,144.9225395
Glenroy,Country Supermarket,-37.689935,144.926908
Glenroy,North St Supermarket,-37.7049285,144.9453598
Greensborough,Woolworths St Helena,-37.6849127,145.1358808
Greensborough,Greenhill Milkbar and mini shop,-37.6975659,145.1165156
Grovedale,ALDI Grovedale,-38.1932118,144.343537
Grovedale,Champions IGA,-38.1967181,144.3472885
Grovedale,Grovedale Milk Bar,-38.202088,144.331055
Hampton Park,Woolworths Hampton Park,-38.0327904,145.2661513
Hampton Park,Dandy-Mart Hampton-Park,-38.0332435,145.2654999
Hastings,Woolworths Hastings,-38.3089928,145.1911101
Hastings,Coles Hastings,-38.3062989,145.191421
Hastings,ALDI Hastings,-38.3087142,145.1887238
Hawthorn,Coles Glenferrie,-37.8200171,145.0354525
Hawthorn,Woolworths Hawthorn,-37.8208832,145.0363796
Hawthorn,McCoppins - Hawthorn,-37.833201,145.047465
Hawthorn,Renaissance Hawthorn IGA Plus Liquor,-37.828271,145.0346411
Hawthorn,Tests Supermarkets,-37.821105,145.027358
Hawthorn,Renaissance Hawthorn Square IGA Plus Liquor,-37.8216302,145.0255718
Hawthorn,Grand Laguna,-37.8184331,145.0362518
Heidelberg,ALDI Warringal,-37.7563291,145.0684467
Heidelberg,IGA Rosanna,-37.7435525,145.0646891
Heidelberg,Coles Warringal Mall,-37.7558496,145.069432
Heidelberg,Le Max Group Supermarkets,-37.756308,145.065544
Herne Hill,Coles Geelong West,-38.1390244,144.337341
Herne Hill,ALDI Geelong West,-38.1398557,144.3377549
Herne Hill,Woolworths,-38.1369345,144.347875
Herne Hill,Khan Veg and Spice and Halal Butchery,-38.1329789,144.3381664
Herne Hill,Woolworths Newtown,-38.1458272,144.33611
Herne Hill,Caltex Woolworths,-38.1366634,144.3369476
Herne Hill,Tiger's $2 Shop,-38.1365426,144.3374632
Herne Hill,King Broccoli,-38.1384243,144.3364374
Hoppers Crossing,Woolworths Hoppers Crossing,-37.8820716,144.7024837
Hoppers Crossing,Coles Werribee Plaza,-37.874935,144.6792869
Hoppers Crossing,The Reject Shop Werribee,-37.875213,144.6796161
Hoppers Crossing,Woolworths Hogans Corner,-37.8623363,144.6871685
Hoppers Crossing,Woolworths Werribee Plaza,-37.8741996,144.6773425
Hoppers Crossing,Coles Hoppers Crossing,-37.881786,144.7035304
Hoppers Crossing,ALDI Werribee,-37.8740481,144.6784299
Hughesdale,Coles Chadstone,-37.8854686,145.0843741
Hughesdale,Woolworths Oakleigh,-37.9009026,145.0910338
Hughesdale,Coles Oakleigh,-37.9012197,145.0901716
Hughesdale,Woolworths Chadstone,-37.8870425,145.0844334
Hughesdale,ALDI Chadstone,-37.8862349,145.0842337
Hughesdale,Friendly Grocer Bottle O,-37.899933,145.105889
Hughesdale,Dounias Bros PTY Ltd.,-37.899601,145.089168
Hughesdale,Little Korea,-37.898728,145.0907125
Hughesdale,Kolesworth Supermarket,-37.8956641,145.0769476
Hughesdale,ALAN Grocery,-37.8939241,145.0766609
Hughesdale,East Oakleigh Food & Liquor,-37.8998888,145.1058964
Hurstbridge,The Bridge Store,-37.6371856,145.1960236
Ivanhoe,Coles Ivanhoe,-37.7678714,145.0413621
Ivanhoe,Woolworths Ivanhoe,-37.7700113,145.0414052
Ivanhoe,East Ivanhoe Grocers,-37.772944,145.058349
Ivanhoe,East Ivanhoe Supermarket & Liquor,-37.7728334,145.058581
Kangaroo Flat,Champions IGA Kangaroo Flat,-36.7954486,144.2430657
Kangaroo Flat,ALDI Kangaroo Flat,-36.7972687,144.243302
Kensington,Woolworths Newmarket Plaza,-37.7871653,144.9278898
Kensington,FoodWorks,-37.7942161,144.9299117
Kensington,Coles Showgrounds Village,-37.7822154,144.9150315
Kensington,FoodWorks,-37.7881074,144.9304417
Kensington,Casa & Bottega,-37.7917893,144.9381949
Kensington,Ascot Market,-37.7810501,144.9320491
Kensington,Cheaper Buy Miles,-37.788445,144.930172
Kensington,Kensington Foodwise,-37.7942167,144.9292217
Kensington,North Melbourne Milk Bar & Wine Gourmet,-37.7982686,144.9465027
Kensington,Ascot vale,-37.7783917,144.9214043
Kew,Leo's Fine Food & Wine Supermarket - Kew,-37.8064219,145.0294059
Kew,Kew Organics,-37.7961326,145.0354086
Kew,Woolworths Kew,-37.8057623,145.0309152
Kew,Coles Glenferrie,-37.8200171,145.0354525
Kew,Woolworths Hawthorn,-37.8208832,145.0363796
Kew,Tests Supermarkets,-37.821105,145.027358
Kew,Grand Laguna,-37.8184331,145.0362518
Kew,Coles Kew,-37.8039201,145.0380159
Kew,Kew Friendly Supermarket,-37.796018,145.035406
Lalor,Coles Epping,-37.6541983,145.0194441
Lalor,Coles Lalor,-37.672675,145.0169511
Lalor,Woolworths Lalor,-37.6723365,145.0145139
Lalor,Santino Continental Grocery,-37.673946,145.015959
Lalor,ALDI Epping,-37.6551405,145.0162501
Lalor,Woolworths Epping,-37.6542383,145.0176008
Lalor,Everfresh fruit market,-37.6726,145.016298
Lalor,ALDI Epping,-37.6595011,145.0297765
Lalor,FoodWorks,-37.6590312,145.0296908
Lalor,Coles Lalor Plaza,-37.6750329,145.03524
Lalor,Hightown Cellars,-37.678671,145.0139194
Lalor,Bargain Depot Grocery Clearance Store,-37.6546172,145.0232183
Lalor,Everfresh Fruit Market,-37.6752131,145.0355896
Lara,Woolworths,-38.0228397,144.4088767
Lara,Coles Lara,-38.0235576,144.4105052
Lilydale,Woolworths Lilydale,-37.7599465,145.3495714
Lilydale,Coles Lilydale Village,-37.7564054,145.354391
Lilydale,ALDI Lilydale,-37.7601737,145.3487922
Malvern,IGA Xpress Malvern,-37.8533957,145.0415367
Malvern,Coles Malvern,-37.8602055,145.0291029
Malvern,Woolworths Malvern,-37.8632412,145.0270261
Malvern,Woolworths Armadale,-37.855993,145.022877
Malvern,Coles Tooronga,-37.8461994,145.0454696
Malvern,Scicluna's Real Food Merchants Tooronga,-37.8464352,145.0462578
Malvern,shahi India,-37.854544,145.0296043
Malvern,The Front of Dan Murphys,-37.8746043,145.0394372
Mentone,Woolworths Thrift Park,-37.984199,145.077101
Mentone,Coles Mentone,-37.9840899,145.0643988
Mentone,Woolworths Mentone,-37.981562,145.0624315
Mentone,ALDI Mentone,-37.9752494,145.0678581
Mentone,Foodworks Cheltenham Dang's,-37.9705652,145.0688267
Middle Park,FoodWorks Albert Park,-37.847382,144.949014
Middle Park,Woolworths St Kilda West,-37.8591871,144.9777639
Middle Park,FoodWorks On Dundas Place,-37.8413806,144.9538754
Middle Park,FQD-trip,-37.8582116,144.9827779
Mill Park,Woolworths Mill Park,-37.6665697,145.0610008
Mill Park,Coles Uni Hill,-37.682701,145.0705259
Mill Park,Grenda Milk Bar,-37.667778,145.046897
Mitcham,Coles Mitcham,-37.8154273,145.1929534
Mitcham,KT Mart,-37.815912,145.193436
Mitcham,United Express boxhill,-37.821095,145.176825
Moe,Woolworths,-38.1755107,146.2645656
Moe,ALDI Moe,-38.1752623,146.2580129
Moe,Coles Moe,-38.173637,146.2587953
Mont Albert,Coles Box Hill,-37.8181727,145.1204359
Mont Albert,ALDI Box Hill South,-37.8293777,145.1209108
Mont Albert,Woolworths,-37.8192514,145.1211627
Mont Albert,Coles Balwyn East,-37.8038183,145.1021136
Mont Albert,BOXHILL - VIC - KFL SUPERMARKET,-37.8290147,145.1222572
Mont Albert,Charm Mart,-37.8201281,145.1207364
Mont Albert,<U+91D1><U+65FA><U+8D85><U+5E02>,-37.8183676,145.1221036
Mont Albert,Daily Value Mini Market <U+6BCF><U+5929><U+60E0><U+4E9A><U+6D32><U+8D85><U+5E02>,-37.80322,145.102138
Montmorency,FoodWorks,-37.71587,145.121042
Montmorency,Cheeers Liquor Group,-37.7158669,145.1210442
Montmorency,ALDI Lower Plenty,-37.7279688,145.1112372
Moonee Ponds,Woolworths Moonee Ponds,-37.7677571,144.9213978
Moonee Ponds,Coles Moonee Ponds,-37.7644668,144.921963
Moonee Ponds,ALDI Moonee Ponds,-37.7653945,144.9234677
Moonee Ponds,FoodWorks,-37.7544559,144.9154612
Moonee Ponds,Coles Showgrounds Village,-37.7822154,144.9150315
Moonee Ponds,Russo's Supermarket,-37.766587,144.9188447
Moonee Ponds,Foodworks,-37.7733836,144.9156434
Moonee Ponds,Friendly Grocery AGI,-37.756521,144.915591
Moonee Ponds,Your Local Milk Bar,-37.76799,144.9086801
Moonee Ponds,Ascot vale,-37.7783917,144.9214043
Mordialloc,ALDI Mordialloc,-38.0059018,145.085403
Mordialloc,Woolworths Mordialloc,-38.008092,145.0866449
Mornington,Woolworths Mornington,-38.2237478,145.0403138
Mornington,ALDI Mornington,-38.2234296,145.0403657
Mornington,ALDI Mornington Peninsula,-38.2190614,145.0618073
Mornington,Coles Mornington East,-38.2332759,145.0517413
Mount Waverley,Woolworths,-37.8784959,145.127607
Mount Waverley,East Mart,-37.8780419,145.1284641
Mount Waverley,Coles Pinewood,-37.891409,145.1438674
Mount Waverley,Sams Fruit World,-37.8762144,145.1275475
Mount Waverley,Vintage House Wine & Spirits,-37.8940495,145.132911
Mulgrave,Woolworths Waverley Gardens (Mulgrave),-37.9356724,145.18872
Mulgrave,Coles Springvale,-37.9346422,145.1566979
Mulgrave,ALDI Waverley Gardens,-37.9355537,145.1900114
Mulgrave,Savemore Supermarket Clearance Centres,-37.9409317,145.1661405
Mulgrave,Coles Waverley Gardens,-37.9357673,145.1905536
Mulgrave,The Village Store,-37.9245479,145.1879951
Mulgrave,IGA X-Press Mulgrave,-37.9232148,145.1661063
Mulgrave,AOBAO Milk bar,-37.934833,145.168325
Mulgrave,Raising Eyebrows,-37.9358676,145.189131
Mulgrave,John Alexander Enterprise,-37.935529,145.155689
Murrumbeena,Woolworths Oakleigh,-37.9009026,145.0910338
Murrumbeena,Woolworths Carnegie,-37.8876826,145.0564104
Murrumbeena,Coles Oakleigh,-37.9012197,145.0901716
Murrumbeena,Coles Chadstone,-37.8854686,145.0843741
Murrumbeena,Woolworths Chadstone,-37.8870425,145.0844334
Murrumbeena,ALDI Chadstone,-37.8862349,145.0842337
Murrumbeena,Kolesworth Supermarket,-37.8956641,145.0769476
Murrumbeena,ALAN Grocery,-37.8939241,145.0766609
Murrumbeena,Dounias Bros PTY Ltd.,-37.899601,145.089168
Murrumbeena,Little Korea,-37.898728,145.0907125
Murrumbeena,Mackie Road Supermarket,-37.9154736,145.074518
Narre Warren,Coles Fountain Gate,-38.0182904,145.3063011
Narre Warren,ALDI Fountain Gate,-38.0177136,145.3009014
Narre Warren,Woolworths,-38.0168748,145.300654
Narre Warren,Coles Parkhill Junction,-38.0140584,145.3221535
Narre Warren,$2 Superstore,-38.0173265,145.3003206
Narre Warren,MarketPlace,-38.0173997,145.3006769
Narre Warren,Westfield <U+5927><U+96C6><U+5E02>,-38.019197,145.3055644
Narre Warren,NQR Fountain Gate,-38.0230049,145.305012
Narre Warren,AR Afghan Butcher & Supermarket,-38.02589,145.303529
Narre Warren,Joes mini mart,-38.0157199,145.2829666
Newport,Woolworths Williamstown,-37.8577336,144.8824154
Newport,National Foods,-37.8368126,144.8631183
Newport,Spotswood Licensed Supermarket,-37.8296585,144.8856899
Newport,Soul-The Convenient Grocer- Take Away Food And Grocery,-37.8290867,144.8722372
Newport,Fruit And Vegetables Altona North,-37.8366797,144.8635465
Noble Park,Coles Noble Park,-37.9654678,145.1730725
Noble Park,FoodWorks,-37.9804236,145.1661416
Noble Park,hang lee seafood,-37.968206,145.1779653
Noble Park,Little Lion Food & Grocery,-37.961136,145.189696
North Melbourne,ALDI Melbourne CBD,-37.8074309,144.9622196
North Melbourne,Coles Melbourne Central,-37.8099763,144.9633857
North Melbourne,Coles Spencer St,-37.8147756,144.9519539
North Melbourne,FoodWorks,-37.7942161,144.9299117
North Melbourne,KT MART,-37.804315,144.9590551
North Melbourne,Woolworths Carlton,-37.7982327,144.9686898
North Melbourne,Casa & Bottega,-37.7917893,144.9381949
North Melbourne,FoodWorks Melbourne University,-37.7968617,144.960401
North Melbourne,Woolworths Literature Lane,-37.8096079,144.9613061
North Melbourne,FoodWorks,-37.7881074,144.9304417
North Melbourne,North Melbourne Milk Bar & Wine Gourmet,-37.7982686,144.9465027
North Melbourne,AC MART,-37.8099778,144.9504342
North Melbourne,XIN FANG Supermarket,-37.8082341,144.955064
North Melbourne,ALY Asian Grocery,-37.8062537,144.960789
North Melbourne,Unicorn Asian Grocery,-37.8058125,144.961855
North Melbourne,SRI GROUP (AUST.)PTY LTD,-37.79884,144.964437
North Melbourne,Kensington Foodwise,-37.7942167,144.9292217
North Melbourne,Crown Asian Supermarket,-37.809832,144.9607923
North Melbourne,EzyMart,-37.813693,144.9561502
North Melbourne,Cheaper Buy Miles,-37.788445,144.930172
North Melbourne,Mr. Rhino Supermarket & Liquor,-37.8115984,144.9612399
North Melbourne,Tienda Virtual,-37.8113146,144.961744
Nunawading,Coles Mitcham,-37.8154273,145.1929534
Nunawading,KT Mart,-37.815912,145.193436
Nunawading,United Express boxhill,-37.821095,145.176825
Oak Park,Coles Glenroy,-37.7052658,144.916788
Oak Park,FoodWorks,-37.7304533,144.9278839
Oak Park,A Farnley Grocers,-37.7179557,144.9224913
Oak Park,Goodfellows Oak Park,-37.7179928,144.9225395
Oak Park,Heaven wood fire pizza,-37.709299,144.924368
Oak Park,Nepal Bazaar,-37.7065625,144.9197571
Oak Park,Glenroy Supermarket,-37.706481,144.919864
Oakleigh,Woolworths Oakleigh,-37.9009026,145.0910338
Oakleigh,Coles Oakleigh,-37.9012197,145.0901716
Oakleigh,Bengal Traders Halal SuperMarket,-37.9106263,145.1034639
Oakleigh,Friendly Grocer Bottle O,-37.899933,145.105889
Oakleigh,IGA Xpress Huntingdale,-37.9099249,145.1035857
Oakleigh,Woolworths Chadstone,-37.8870425,145.0844334
Oakleigh,Little Korea,-37.898728,145.0907125
Oakleigh,Dounias Bros PTY Ltd.,-37.899601,145.089168
Oakleigh,East Oakleigh Food & Liquor,-37.8998888,145.1058964
Oakleigh,Huntingdale Convenience Store,-37.9094664,145.1040259
Oakleigh,P.H.D. Import Export Pty Ltd.,-37.9116788,145.1062215
Oakleigh,Kolesworth Supermarket,-37.8956641,145.0769476
Oakleigh,ALAN Grocery,-37.8939241,145.0766609
Pakenham,Woolworths Pakenham Market Place,-38.0771338,145.4832683
Pakenham,Coles Pakenham,-38.0778409,145.4789539
Pakenham,Coles Heritage Springs,-38.0854022,145.4713239
Parkdale,Woolworths Thrift Park,-37.984199,145.077101
Parkdale,ALDI Mordialloc,-38.0059018,145.085403
Parkdale,Coles Mentone,-37.9840899,145.0643988
Parkdale,Woolworths Mordialloc,-38.008092,145.0866449
Parkdale,Woolworths Mentone,-37.981562,145.0624315
Parkville,Coles Barkly Square,-37.7760558,144.9627968
Parkville,Woolworths Carlton,-37.7982327,144.9686898
Parkville,Coles Union Square,-37.7723544,144.9487326
Parkville,Casa & Bottega,-37.7917893,144.9381949
Parkville,FoodWorks Melbourne University,-37.7968617,144.960401
Parkville,FoodWorks,-37.7942161,144.9299117
Parkville,KT MART,-37.804315,144.9590551
Parkville,Woolworths Barkly Square,-37.7759879,144.9619036
Parkville,FoodWorks,-37.7881074,144.9304417
Parkville,North Melbourne Milk Bar & Wine Gourmet,-37.7982686,144.9465027
Parkville,Gervasi Continental Deli,-37.7758277,144.9622625
Parkville,SRI GROUP (AUST.)PTY LTD,-37.79884,144.964437
Parkville,Foodworks carlton,-37.7926585,144.9695406
Parkville,Ascot Market,-37.7810501,144.9320491
Parkville,Cheaper Buy Miles,-37.788445,144.930172
Pascoe Vale,Coles Coburg North,-37.7316134,144.9503319
Pascoe Vale,FoodWorks,-37.7237758,144.9467945
Pascoe Vale,FoodWorks,-37.7304533,144.9278839
Pascoe Vale,Merlyn St Grocers,-37.7201743,144.9600165
Pascoe Vale,Milk Bar,-37.717076,144.944987
Pascoe Vale,Piedimonte’s Supermarket & Liquor,-37.7390729,144.9468156
Pascoe Vale,Piedimonte's Supermarket & Liquor,-37.7392005,144.9466432
Pascoe Vale,Goodfellows Oak Park,-37.7179928,144.9225395
Pascoe Vale,A Farnley Grocers,-37.7179557,144.9224913
Preston,ALDI Preston,-37.739864,145.0017489
Preston,Woolworths Preston South,-37.7510915,145.0035311
Preston,Woolworths,-37.7371583,145.0028578
Preston,FoodWorks Gilbert Rd,-37.7354249,144.9908539
Preston,Coles Northland,-37.739246,145.0282972
Preston,Foodworks,-37.7441763,144.9894374
Preston,Hassoon coffee,-37.7358886,144.9905399
Preston,Woolworths Preston,-37.7384301,145.0282152
Preston,ALDI Northland,-37.7376806,145.0282695
Preston,BIG 8 <U+4E9A><U+6D32><U+98DF><U+54C1>,-37.7390457,145.003636
Preston,Crackmart,-37.7510748,145.0035369
Preston,ALDI Preston South,-37.7522396,145.0028629
Reservoir,Reservoir SUPA IGA,-37.7159212,145.0051421
Reservoir,Coles Reservoir,-37.7145376,145.0073106
Reservoir,Healthy India,-37.71665,145.008748
Reservoir,DM Deli & Liquor Outlet,-37.708392,144.997499
Reservoir,Coles,-37.7256157,145.0281786
Reservoir,Aaliyah Supermarket,-37.7166224,145.0084889
Reservoir,Alya Supermarket,-37.7166753,145.0084594
Reservoir,Persian Market,-37.717307,145.009889
Reservoir,One Way Fresh Supermarket,-37.717277,145.009637
Reservoir,ALDI Reservoir,-37.7248949,145.0290414
Richmond,Coles Richmond,-37.8179578,144.9991157
Richmond,Woolworths Abbotsford,-37.8099063,144.9954893
Richmond,Woolworths South Yarra,-37.8373318,144.99636
Richmond,Minh Phat Asian Supermarket,-37.809554,144.996408
Richmond,ALDI Abbotsford,-37.8097174,144.9957108
Richmond,Coles Victoria Gardens,-37.8138791,145.0113655
Richmond,Coles Richmond Icon,-37.8257279,144.9947371
Richmond,IGA Toorak Rd Plus Liquor,-37.8393892,144.9928363
Richmond,IGA Xpress South Yarra,-37.8385955,144.9903413
Richmond,PP Seafoods,-37.8100561,144.9974182
Richmond,claremont<U+8D85><U+5E02>south yarra,-37.838412,144.9935
Ringwood,Woolworths,-37.8119354,145.2286798
Ringwood,ALDI Ringwood,-37.8158416,145.2229161
Ringwood,Coles Eastland,-37.8120254,145.2300946
Ringwood,The Reject Shop Eastland,-37.8128135,145.2288838
Ringwood,Coles Ringwood,-37.8155116,145.2210674
Ringwood,"The Fresh Fruit World, Ringwood",-37.8123721,145.2287278
Ringwood,Cosco,-37.8136853,145.2249204
Rowville,Woolworths Stud Park,-37.920966,145.2352393
Rowville,Coles Stud Park,-37.9208447,145.2375332
Rowville,Woolworths,-37.9258414,145.2330041
Rowville,Iga Friendly,-37.9504267,145.2209734
Rowville,Outlook Licensed Supermarket,-37.9504267,145.2209734
Roxburgh Park,ALDI Roxburgh Park,-37.6378776,144.9330519
Roxburgh Park,Coles Roxburgh Park,-37.6380527,144.932334
Roxburgh Park,Food works,-37.6326271,144.9184412
Roxburgh Park,Woolworths Roxburgh Park,-37.6397309,144.9326659
Roxburgh Park,Freshplus Roxburgh Park,-37.6385412,144.9332788
Scoresby,IGA Knoxfield Plus Liquor,-37.8943519,145.2497084
Scoresby,Woolworths Scoresby,-37.8985413,145.2316711
Scoresby,CQV,-37.9068877,145.2463446
Scoresby,ALDI Scoresby,-37.9011781,145.2329609
Scoresby,Scoresby Convenience Store,-37.893631,145.220601
Seaford,Woolworths Seaford,-38.1093343,145.126294
Seaford,Horse Shoe Pines Frankston Vic,-38.105,145.132
Sebastopol,ALDI Sebastopol,-37.5847622,143.8419895
Sebastopol,Woolworths,-37.5862228,143.8402842
Sebastopol,Coles Sebastopol,-37.599787,143.840322
Sebastopol,NQR Sebastopol,-37.5871177,143.8403007
South Melbourne,Coles South Melbourne,-37.832175,144.960519
South Melbourne,Coles Port Melbourne,-37.8385873,144.9419494
South Melbourne,ALDI South Melbourne,-37.8300259,144.9573079
South Melbourne,Coles Central Melbourne Cbd,-37.8177394,144.9650224
South Melbourne,IGA Xpress Southbank,-37.8223652,144.9650191
South Melbourne,FoodWorks South Melbourne,-37.8301142,144.9694664
South Melbourne,The Essential Ingredient South Melbourne,-37.831851,144.959398
South Melbourne,Woolworths South Melbourne,-37.8311864,144.9574409
South Melbourne,Woolworths Metro Southbank,-37.8268331,144.9593534
South Melbourne,FoodWorks Albert Park,-37.847382,144.949014
South Melbourne,Woolworths Southern Cross,-37.8188703,144.952583
South Melbourne,IGA Xpress Freshwater Place,-37.8224457,144.9625581
South Melbourne,Fresh Pantry,-37.8186733,144.9542054
South Melbourne,Food Puzzle,-37.8318314,144.9695354
South Melbourne,Kelly Cube,-37.8219417,144.9455252
South Melbourne,IGA plus liquor Collins st,-37.8175613,144.9583523
South Melbourne,Woolworths Flinders Street (Metro),-37.8176663,144.9655146
South Melbourne,Kaufland Office,-37.8310076,144.9663033
South Melbourne,FoodWorks On Dundas Place,-37.8413806,144.9538754
South Melbourne,Sth melbourne supermarket,-37.8301474,144.969435
Spotswood,Coles Yarraville,-37.8168595,144.8810742
Spotswood,Spotswood Licensed Supermarket,-37.8296585,144.8856899
Spotswood,Soul-The Convenient Grocer- Take Away Food And Grocery,-37.8290867,144.8722372
Springvale,Woolworths,-37.9534981,145.1516068
Springvale,Coles Springvale,-37.9346422,145.1566979
Springvale,Savemore Supermarket Clearance Centres,-37.9409317,145.1661405
Springvale,India Town,-37.954091,145.1517578
Springvale,Shahi India Grocery,-37.9456025,145.152803
Springvale,KFL Supermarket,-37.950446,145.15062
Springvale,ALDI Springvale South,-37.9615739,145.1430442
Springvale,Amohai Thai Groceries,-37.948463,145.150703
Springvale,TAN HUNG SUPERMARKET,-37.9490039,145.1505404
Springvale,Nan Yang Supermarket,-37.9504339,145.1528174
Springvale,Tatsing Food Stores,-37.9507544,145.150761
Springvale,King SA Grocery,-37.951668,145.151795
Springvale,John Alexander Enterprise,-37.935529,145.155689
Springvale,My Tam Grocery,-37.9618043,145.1431259
Springvale,AOBAO Milk bar,-37.934833,145.168325
St Albans,ALDI Keilor Downs,-37.7263137,144.8065332
St Albans,Coles Keilor Downs,-37.7273991,144.8067128
St Albans,Woolworths St Albans,-37.7448027,144.8016639
St Albans,Foodworks,-37.734404,144.8060023
St Albans,Big fields,-37.7267966,144.8065776
St Albans,Binh Hung Groceries,-37.7437732,144.8009421
St Albans,Kim Minh Asian Grocery,-37.743035,144.801171
St Albans,K & H Fish and Seafood,-37.7459167,144.8015562
St Kilda,Woolworths St Kilda,-37.8684794,144.9787787
St Kilda,Coles St Kilda,-37.8683338,144.9806607
St Kilda,Coles Balaclava,-37.8678649,144.9919952
St Kilda,ALDI St Kilda,-37.8649837,144.9874293
St Kilda,Woolworths St Kilda West,-37.8591871,144.9777639
St Kilda,Woolworths Balaclava,-37.868338,144.991199
St Kilda,FQD-trip,-37.8582116,144.9827779
St Kilda,Big H Milk Bar,-37.865175,144.990717
Sunbury,Woolworths Sunbury,-37.5782356,144.7276838
Sunbury,ALDI Sunbury,-37.5782639,144.7124124
Sunbury,Coles Sunbury,-37.5781429,144.729274
Sunbury,Foodworks Bottlemart On Melba,-37.57407,144.70564
Sunbury,Morgan's SUPA IGA Sunbury,-37.582199,144.728802
Sunbury,sunbury railway station,-37.582505,144.72932
Surrey Hills,ALDI Box Hill South,-37.8293777,145.1209108
Surrey Hills,BOXHILL - VIC - KFL SUPERMARKET,-37.8290147,145.1222572
Surrey Hills,Coles Box Hill,-37.8181727,145.1204359
Surrey Hills,Woolworths,-37.8192514,145.1211627
Surrey Hills,IGA Xpress Mid Camberwell,-37.8359917,145.0931264
Surrey Hills,Charm Mart,-37.8201281,145.1207364
Surrey Hills,<U+91D1><U+65FA><U+8D85><U+5E02>,-37.8183676,145.1221036
Sydenham,Woolworths Watergardens South,-37.7025136,144.7758897
Sydenham,Woolworths Watergardens (Taylors Lakes),-37.699391,144.7776315
Sydenham,FoodWorks,-37.6938011,144.7545824
Thomastown,Coles Lalor,-37.672675,145.0169511
Thomastown,Woolworths Lalor,-37.6723365,145.0145139
Thomastown,Santino Continental Grocery,-37.673946,145.015959
Thomastown,SUPA IGA Thomastown,-37.677788,144.998849
Thomastown,Everfresh fruit market,-37.6726,145.016298
Thomastown,Hightown Cellars,-37.678671,145.0139194
Thomastown,Sunsol,-37.6880146,145.0185076
Thornbury,Woolworths Preston South,-37.7510915,145.0035311
Thornbury,ALDI Northcote,-37.7690718,145.0002195
Thornbury,IGA Northcote,-37.7717645,144.998711
Thornbury,FoodWorks,-37.760662,145.000065
Thornbury,Coles Northcote (Separation Street end),-37.7691472,145.001301
Thornbury,ALDI Preston South,-37.7522396,145.0028629
Thornbury,Epoch Supermarket,-37.7680019,145.001977
Thornbury,Crackmart,-37.7510748,145.0035369
Thornbury,IGA Friendly,-37.7589949,145.0212391
Toorak,Woolworths Toorak,-37.8403484,145.0082438
Toorak,Woolworths South Yarra,-37.8373318,144.99636
Toorak,Woolworths Hawksburn,-37.8481232,145.0051882
Toorak,Woolworths Armadale,-37.855993,145.022877
Toorak,shahi India,-37.854544,145.0296043
Torquay,Woolworths Torquay,-38.3313133,144.3233887
Torquay,Ryans IGA Torquay,-38.33268,144.324786
Torquay,Coles Torquay,-38.3314687,144.3204367
Tullamarine,Woolworths Airport West,-37.7147574,144.887031
Tullamarine,ALDI Airport West,-37.7149799,144.8840693
Tullamarine,Woolworths Gladstone Park,-37.6875456,144.8851284
Tullamarine,Coles Airport West,-37.7148952,144.8846962
Tullamarine,7 Star Mini Mart,-37.6976736,144.8908117
Tullamarine,ALDI Gladstone Park,-37.6882138,144.8849542
Tullamarine,Safeway Liquor,-37.6877785,144.8848803
Tullamarine,The Fresh Fruit World,-37.712352,144.862268
Vermont,Woolworths,-37.8374209,145.1844244
Wantirna,FoodWorks,-37.8304305,145.2436782
Wantirna,Brentwood Drive Mini-Mart,-37.8544182,145.2379838
Warragul,ALDI Warragul,-38.1626412,145.9269362
Warragul,Woolworths Warragul,-38.160115,145.9305523
Warragul,Coles Warragul,-38.1621859,145.9324652
Wendouree,Coles Wendouree,-37.535203,143.8242617
Wendouree,Woolworths Wendouree,-37.5404873,143.8301948
Wendouree,Woolworths,-37.5333687,143.8250547
Wendouree,ALDI Wendouree,-37.5361252,143.8184253
Wendouree,NQR Ballarat,-37.540092,143.8272948
Wendouree,Woolworths,-37.540503,143.8302612
Werribee,IGA,-37.9024563,144.6515742
Werribee,Patel Brothers,-37.9032045,144.658557
Werribee,NQR Werribee,-37.9005958,144.6629964
Werribee,NQR,-37.9007113,144.6630836
Werribee,Woolworths Werribee Central,-37.899231,144.662787
Werribee,Coles Werribee,-37.9027082,144.6591539
Werribee,ALDI Werribee,-37.905174,144.6578288
Werribee,Kanyaw KLA Werribee,-37.900797,144.660828
Werribee,Fresh Bazzar & Halal Meat,-37.8998771,144.6615719
Werribee,<U+D654>V Mart,-37.9003486,144.6611107
Werribee,Sampaguita Sari-Sari Store,-37.9036235,144.6607365
